ANO;TRIMESTRE;RAZAO_SOCIAL;NOME_FANTASIA;CNPJ;PORTE;DATA_INICIO_OPERACAO;SITUACAO;ATIVIDADE;CEP;UF;LOCALIDADE;BAIRRO;LOGRADOURO;DATA_GERACAO_CERTIFICADO;DATA_VALIDADE_CERTIFICADO;CODIGO_CERTIFICADO;CODIGO_DESCRICAO_CNAE;NATUREZA_JURIDICA
2020;3;BARRETO BROS LTDA;MUGANGA BISTRO;05.299.358/0001-80;MICROEMPRESA;25/09/2002;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;av beira mar;11/05/2020 09:34:32;11/05/2022 09:34:32;05.299.358/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;GRUPO DE AMIGOS BAR E RESTAURANTE LTDA;ENTRE AMIGOS O BODE;05.550.261/0001-07;EMPRESA DE PEQUENO PORTE;19/03/2003;Em Operação;Restaurante, Cafeteria, Bar e Similares;52020-015;PE;Recife;Espinheiro;da Hora,695;04/08/2020 14:56:39;04/08/2022 14:56:39;05.550.261/0001-07;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;RANNIERE DE QUEIROZ BEZERRA;RESTAURANTE JATAUBENSE;05.751.833/0001-08;MICROEMPRESA;02/07/2003;Em Operação;Restaurante, Cafeteria, Bar e Similares;55180-000;PE;Jataúba; - ;Avenida José Lopes de Siqueira;01/11/2019 12:49:53;01/11/2021 12:49:53;05.751.833/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;MARIA HELENA DA SILVA - PETISCOS;BAR DO MEIO;05.840.900/0001-60;MICROEMPRESA;12/12/2002;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;Travessa da Alamoa, 130, Conceição;31/07/2020 13:51:07;31/07/2022 13:51:07;05.840.900/0001-60;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;ROUILLER & VARGAS LTDA;POUSADA MARACABANA;07.184.444/0001-73;MICROEMPRESA;24/01/2005;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;avenida beira mar 254;11/05/2020 09:23:25;11/05/2022 09:23:25;07.184.444/0001-73;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;B.B. CARNEIROS EMPREENDIMENTOS TURISTICOS EIRELI;B B CARNEIROS EMPREENDIMENTOS TURISTICOS;07.432.640/0001-10;EMPRESA DE PEQUENO PORTE;24/05/2005;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;SITIO DO ROSARIO SN;18/06/2020 08:26:14;18/06/2022 08:26:14;07.432.640/0001-10;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2020;3;CARNEIROS ECOTURISMO LTDA;RESTAURANTE ARIKINDÁ;07.709.250/0001-44;MICROEMPRESA;18/11/2005;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré;São José Operário;Sem Logradouro;23/01/2019 17:25:19;23/01/2021 17:25:19;07.709.250/0001-44;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;JOSE ELOI DE SANTANA;BAR DO RIO;08.309.416/0001-06;MICROEMPRESA;22/09/2006;Em Operação;Restaurante, Cafeteria, Bar e Similares;54590-000;PE;Santo Agostinho; - ;RUA DA COCAIA;15/06/2020 14:47:02;15/06/2022 14:47:02;08.309.416/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;BARCAXEIRA RESTAURANTE LTDA;BARCAXEIRA;08.355.680/0001-78;MICROEMPRESA;25/09/2006;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Nossa Senhora do Ó; - ;Rua Principal, 458;12/08/2020 06:22:13;12/08/2022 06:22:13;08.355.680/0001-78;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;DEGUTTI RESTAURANTE E CAFE LTDA;DEGUTTI;08.600.426/0001-98;MICROEMPRESA;11/01/2007;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;Av José Bezerra Sobrinho 200;23/07/2019 16:25:12;23/07/2021 16:25:12;08.600.426/0001-98;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;M & E DALCIN LTDA;HOTEL E CHURRASCARIA GAÚCHA;08.989.088/0001-28;MICROEMPRESA;23/07/2007;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;03/10/2019 11:19:00;03/10/2021 11:19:00;08.989.088/0001-28;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;AJ ECOTUR LTDA;MANGUEZAL ECOTURISMO;09.006.247/0001-90;MICROEMPRESA;15/08/2007;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;rua raul de  pompeia  s n   lote 5 A e B;01/07/2019 15:19:15;01/07/2021 15:19:15;09.006.247/0001-90;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;ADRIANO BATISTA BRANDAO ARAUJO;Restaurante e Pizzaria Chapéu de Palha;09.246.834/0001-56;MICROEMPRESA;06/12/2007;Em Operação;Restaurante, Cafeteria, Bar e Similares;55641-020;PE;Gravatá;Gravatá Centro;Praça Pedro Joaquim de Souza (Praça 10), 82 ;19/03/2019 08:02:16;19/03/2021 08:02:16;09.246.834/0001-56;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2020;3;F DIAS ROCHA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI;EMPORIO VO RITA - COMEDORIA;09.457.718/0001-86;EMPRESA DE PEQUENO PORTE;01/04/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;50730-630;PE;Recife;Engenho do Meio;Engenheiro Barros Lins;05/08/2020 08:29:44;05/08/2022 08:29:44;09.457.718/0001-86;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2020;3;HOTEL CASTELO DO MONTE LTDA;HOTEL FAZENDA MONTE CASTELO;09.537.768/0001-73;MICROEMPRESA;28/03/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;55695-000;PE;Sairé; - ;BR 232 KM92;27/03/2019 06:57:46;27/03/2021 06:57:46;09.537.768/0001-73;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;HOTELARIA ACCOR BRASIL S/A;IBIS PETROLINA;09.967.852/0162-01;DEMAIS;14/02/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56304-190;PE;Petrolina;Centro;Presidente Tancredo Neves;23/06/2020 09:54:36;23/06/2022 09:54:36;09.967.852/0162-01;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Anônima Fechada
2020;3;CAIO MEDEIROS BEZERRA LANCHONETE;SORVETERIA MILK SHAKE;10.202.818/0001-40;MICROEMPRESA;01/07/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;Rua da esperança;11/05/2020 11:11:57;11/05/2022 11:11:57;10.202.818/0001-40;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2020;3;R. S. DA SILVA BORGES;PIZZARIA LAZERAO;10.545.958/0001-11;EMPRESA DE PEQUENO PORTE;22/12/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;53635-170;PE;Igarassu;Cruz do Rebouças;Luciana Paiva de Souza;06/12/2018 11:21:34;06/12/2020 11:21:34;10.545.958/0001-11;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;RESTAURANTE FAMILIA DA CABIDELA LTDA;FAMILIA EUDES DA CABIDELA;10.559.061/0001-47;MICROEMPRESA;30/12/2008;Em Operação;Restaurante, Cafeteria, Bar e Similares;55642-210;PE;Gravatá;Prado;Avenida Governador Agamenon Magalhães, 270;27/03/2019 15:16:36;27/03/2021 15:16:36;10.559.061/0001-47;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;DOCA BAR E PASSEIOS NAUTICOS LTDA;ALQUIMISTA II;10.612.730/0001-05;MICROEMPRESA;16/01/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;Estrada da Alamoa ;16/06/2020 07:23:29;16/06/2022 07:23:29;10.612.730/0001-05;5611-2/05 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO.;Sociedade Empresária Limitada
2020;3;GAMATUR LTDA;HOTEL COSTEIRO;10.617.553/0001-41;EMPRESA DE PEQUENO PORTE;25/04/1986;Em Operação;Restaurante, Cafeteria, Bar e Similares;53030-000;PE;Olinda;Bairro Novo;Ministro Marcos Freire;17/09/2020 09:26:42;17/09/2022 09:26:42;10.617.553/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;HOTEL FAZENDA MONTE CRISTO LTDA;HOTEL FAZENDA CEU ABERTO;10.895.853/0001-92;MICROEMPRESA;16/06/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;55641-970;PE;Sítio da Baraúna;Nossa Senhora das Graças;Praça Padre Rodolfo de Moraes Moreira, s/n;04/08/2020 16:53:57;04/08/2022 16:53:57;10.895.853/0001-92;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;MARIA EMILIA DENZELER GENTILE;TEMAKERIA DO PORTO;10.946.213/0001-64;MICROEMPRESA;07/07/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;Rua Beijupira s/n Porto de Galinhas;06/06/2020 16:21:22;06/06/2022 16:21:22;10.946.213/0001-64;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2020;3;F. SINDER FERREIRA - RESTAURANTE;Restaurante Bonito Grill;11.177.641/0001-32;MICROEMPRESA;24/09/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;55680-000;PE;Bonito; - ;praça da matriz;20/12/2018 08:17:43;20/12/2020 08:17:43;11.177.641/0001-32;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;A J DO NASCIMENTO RESTAURANTE;RESTAURANTE E POUSADA PANELA DE BARRO;11.200.049/0001-04;MICROEMPRESA;28/09/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;56800-000;PE;Afogados da Ingazeira; - ;Sobreira;03/05/2019 10:36:08;03/05/2021 10:36:08;11.200.049/0001-04;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;BIGBURGER RECIFE LANCHONETE LTDA;Bob's;11.623.659/0001-10;DEMAIS;02/09/1980;Em Operação;Restaurante, Cafeteria, Bar e Similares;51020-900;PE;Recife;Boa Viagem;Padre Carapuceiro;17/12/2018 08:33:46;17/12/2020 08:33:46;11.623.659/0001-10;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Sociedade Empresária Limitada
2020;3;CAMARAO DA ILHA COMERCIO DE CRUSTACEOS E PESCADOS LTDA;O REI DO CAMARAO DA ILHA;11.697.382/0001-70;MICROEMPRESA;17/03/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;Rua consolação;06/05/2020 14:49:15;06/05/2022 14:49:15;11.697.382/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;D & A EMPREENDIMENTOS GASTRONOMICOS LTDA;Restaurante Bejupirá;11.873.144/0001-79;EMPRESA DE PEQUENO PORTE;23/04/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;53025-080;PE; - ;Amparo;do Amparo, 148 - Carmo;08/06/2020 12:09:33;08/06/2022 12:09:33;11.873.144/0001-79;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;ANGELINA MARIA DE MOURA RABELO 59931302453;Nenem Lanches;11.894.176/0001-50;MICROEMPRESA;04/05/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;56840-000;PE;Iguaraci; - ;RUA BENEDITO PERAZZO BARBOSA ;10/05/2019 10:24:47;10/05/2021 10:24:47;11.894.176/0001-50;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;VILMA MARIA ANDRADE;QUIOSQUE ESTACAO DO SOL;12.285.195/0001-42;MICROEMPRESA;14/07/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;Rua João Salgado PImentel - SN;25/06/2020 17:22:55;25/06/2022 17:22:55;12.285.195/0001-42;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;I A FERREIRA FILHO CAMPINGS;CAMPING DO MAGICO;12.689.282/0001-65;MICROEMPRESA;04/10/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;55680-000;PE;Bonito; - ;SÍTIO ENGENHO MÁGICO;25/02/2019 16:42:16;25/02/2021 16:42:16;12.689.282/0001-65;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;RESTAURANTE POINT DO CHOPP LTDA;TURISMARCA;12.966.683/0001-15;MICROEMPRESA;29/11/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;AVENIDA SÃO JOSÉ ;29/05/2020 07:58:49;29/05/2022 07:58:49;12.966.683/0001-15;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;CASARAO CAFETERIA BAR LTDA;CASARAO CAFETERIA BAR;12.999.894/0001-54;MICROEMPRESA;09/12/2010;Em Operação;Restaurante, Cafeteria, Bar e Similares;56870-000;PE;Triunfo;Vila Maria (Bonfim);Praça Monsenhor Eliseu Diniz n° 02;03/04/2019 10:51:16;03/04/2021 10:51:16;12.999.894/0001-54;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;KELLY CRISTINA DAS NEVES BEZERRA 83118373415;Kelly restaurante ;13.162.694/0001-05;MICROEMPRESA;27/01/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;53620-718;PE;Igarassu;Posto de Monta;Dois;10/12/2018 08:52:42;10/12/2020 08:52:42;13.162.694/0001-05;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Empresário Individual
2020;3;MARCOS HENRIQUE DE FARIA;RESTAURANTE SENHORA DE ENGENHO;13.186.873/0001-82;MICROEMPRESA;26/01/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;54590-000;PE;Santo Agostinho; - ;rua  b três  n ° 714 quadra  03  lote 15/18;22/10/2018 15:31:00;22/10/2020 15:31:00;13.186.873/0001-82;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;RESTAURANTE MUSTAKO LTDA;RESTAURANTE MUSTAKO;13.517.937/0001-80;MICROEMPRESA;14/04/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;PRAIA DOS CARNEIROS;20/09/2019 07:11:10;20/09/2021 07:11:10;13.517.937/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;LUCAS S. DE MEDEIROS MAIA;LANCHONETE CAJA;13.873.677/0001-86;MICROEMPRESA;22/06/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56850-000;PE;Flores; - ;AVENIDA PRINCESA ISABEL,10, CENTRO - FLORES/PE;11/03/2019 09:31:14;11/03/2021 09:31:14;13.873.677/0001-86;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2020;3;MARLY MORAES DE OLIVEIRA;Restaurante Buraco da Gia;13.932.615/0001-06;MICROEMPRESA;04/07/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;55900-000;PE;Goiana; - ;Rua Padre Batalha;26/11/2019 15:33:43;26/11/2021 15:33:43;13.932.615/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;BERA D'AGUA RESTAURANTE E EVENTOS LTDA;BERA D'AGUA RESTAURANTE;14.280.156/0001-88;MICROEMPRESA;31/08/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56308-225;PE;Petrolina;Atrás da Banca;José Theodomiro Araújo;12/09/2019 13:09:58;12/09/2021 13:09:58;14.280.156/0001-88;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;C A E - SERVICOS GASTRONOMICOS E EVENTOS LTDA;C A E  - SERVIÇOS E EVENTOS;14.376.253/0001-79;EMPRESA DE PEQUENO PORTE;13/09/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;56304-610;PE;Petrolina;Centro;Olímpio Virgílio;25/07/2019 08:33:54;25/07/2021 08:33:54;14.376.253/0001-79;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;BRUNA TIMES REFEICOES EIRELI;JOAO RESTAURANTE;14.456.174/0001-78;MICROEMPRESA;13/10/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;Av. beira mar, 01, casa 01;12/05/2020 08:51:38;12/05/2022 08:51:38;14.456.174/0001-78;5611-2/01 - RESTAURANTES E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2020;3;F.P.R RESTAURANTE LTDA;VILLA SANDINO RESTAURANTE;14.874.954/0001-38;DEMAIS;04/01/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;52020-190;PE;Recife;Espinheiro;Nicarágua;22/07/2020 13:08:28;22/07/2022 13:08:28;14.874.954/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;EVA WILMA ARAUJO DOS SANTOS 88841430478;EVA WILMA;15.128.893/0001-22;MICROEMPRESA;02/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;TRAVESSA DA CONSOLAÇÃO 1, 656;12/06/2019 11:37:20;12/06/2021 11:37:20;15.128.893/0001-22;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;JANAINA DA SILVA L MELO;Farreiro Bar;15.212.363/0001-68;MICROEMPRESA;16/03/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;55038-700;PE;Caruaru;Boa Vista;João Soares de Lira;13/08/2020 09:00:01;13/08/2022 09:00:01;15.212.363/0001-68;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;JANAINA DA SILVA L MELO;Beer Baar;15.212.363/0002-49;MICROEMPRESA;31/01/2020;Em Operação;Restaurante, Cafeteria, Bar e Similares;55016-430;PE;Caruaru;Universitário;Amazonas;13/08/2020 09:03:46;13/08/2022 09:03:46;15.212.363/0002-49;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;ADEMILDO ANGELO DE MORAES 16587430406;ADEMILDO ANGELO DE MORAES;15.383.511/0001-07;MICROEMPRESA;18/04/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;55295-475;PE;Garanhuns;Heliópolis;Júlio Brasileiro;20/07/2020 09:19:00;20/07/2022 09:19:00;15.383.511/0001-07;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;I M DA S LIMA;LIKE BURGUER;15.395.176/0001-67;MICROEMPRESA;19/04/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;55644-150;PE;Gravatá;Boa Vista;Sete de Setembro;14/03/2019 15:41:51;14/03/2021 15:41:51;15.395.176/0001-67;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
2020;3;RESTAURANTES MARACAJU LTDA;RESTAURANTES MARACAJU;15.464.799/0001-44;DEMAIS;27/04/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;51020-260;PE;Recife;Boa Viagem;Félix de Brito Melo;24/08/2020 11:42:28;24/08/2022 11:42:28;15.464.799/0001-44;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;RESTAURANTES MARACAJU LTDA;RESTAURANTES MARACAJU;15.464.799/0002-25;DEMAIS;27/04/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;165, R. K - Porto de Galinhas, Ipojuca - PE, 55590-000;24/08/2020 13:02:40;24/08/2022 13:02:40;15.464.799/0002-25;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;RESTAURANTES MARACAJU LTDA;RESTAURANTES MARACAJU;15.464.799/0003-06;DEMAIS;11/05/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;51020-260;PE;Recife;Boa Viagem;Félix de Brito Melo, 382;24/08/2020 13:03:47;24/08/2022 13:03:47;15.464.799/0003-06;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;MACAMBIRA COMERCIO DE ALIMENTOS LTDA;BARRETUS GRILL;16.843.838/0001-87;DEMAIS;05/09/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;56308-155;PE;Petrolina;Atrás da Banca;Cardoso de Sá;10/09/2019 13:39:50;10/09/2021 13:39:50;16.843.838/0001-87;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;IBS COMERCIO DE ALIMENTOS EIRELI;RESTAURANTE CASA AMARELA;17.056.827/0001-10;EMPRESA DE PEQUENO PORTE;24/10/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;50020-340;PE;Recife;São José;do Nogueira;04/09/2019 15:14:54;04/09/2021 15:14:54;17.056.827/0001-10;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2020;3;EBPE COMERCIO DE ALIMENTOS LTDA;EMPADINHAS BARNABE;17.119.699/0001-06;EMPRESA DE PEQUENO PORTE;06/11/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;51020-280;PE;Recife;Boa Viagem;Padre Carapuceiro;14/05/2020 13:24:08;14/05/2022 13:24:08;17.119.699/0001-06;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Sociedade Empresária Limitada
2020;3;MARIA DO SOCORRO TORRES DE SA;REI DO CHURRASCO;17.286.342/0001-12;MICROEMPRESA;11/12/2012;Em Operação;Restaurante, Cafeteria, Bar e Similares;56395-000;PE;Lagoa Grande; - ;Sem Logradouro;03/10/2019 08:06:36;03/10/2021 08:06:36;17.286.342/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;GENTILE PIZZARIA & CHURRASCARIA LTDA;PIZZARIA PAULISTA;17.411.563/0001-75;MICROEMPRESA;15/01/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;Rua Beijupira Pprto de Galinhas;08/06/2020 07:49:36;08/06/2022 07:49:36;17.411.563/0001-75;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;MARIA GORETE SOCORRO DE SOUZA 03703788496;PILEQUINHO;18.088.083/0001-88;MICROEMPRESA;10/05/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;56480-000;PE;Tacaratu; - ;rua da matrix;06/01/2020 12:35:28;06/01/2022 12:35:28;18.088.083/0001-88;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;LA FLEUR RESORT HOTEL LTDA;LA FLEUR SAMOA RESORT;19.157.431/0001-94;DEMAIS;29/10/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;Rua Estrada de Muro Alto SN;19/06/2020 10:34:38;19/06/2022 10:34:38;19.157.431/0001-94;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;DONA SALADA RESTAURANTE E ROTISSERIA EIRELI;DONA SALADA;19.407.911/0001-66;MICROEMPRESA;13/12/2013;Em Operação;Restaurante, Cafeteria, Bar e Similares;56302-150;PE;Petrolina;Centro;Doutor Júlio de Melo;10/08/2020 10:04:17;10/08/2022 10:04:17;19.407.911/0001-66;5611-2/04 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO.;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária)
2020;3;BARROS & VALENCA LTDA;RIO TEMAKERIA EXPRESS;19.483.765/0001-58;MICROEMPRESA;08/01/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56302-110;PE;Petrolina;Centro;Cardoso de Sá;23/09/2019 07:59:45;23/09/2021 07:59:45;19.483.765/0001-58;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;DANERI COMERCIO DE ALIMENTOS LTDA;LOVE JAPAN;19.787.202/0001-53;EMPRESA DE PEQUENO PORTE;25/02/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;50030-150;PE;Recife;Recife;Alfredo Lisboa;06/08/2020 13:27:41;06/08/2022 13:27:41;19.787.202/0001-53;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;JOSEMAR FERREIRA DA SILVA 31910785415;JOSEMAKI SUSHI;19.844.469/0001-35;MICROEMPRESA;10/03/2014;Em Implantação;Restaurante, Cafeteria, Bar e Similares;53990-000;PE;Fernando de Noronha; - ;Rua São Miguel;26/05/2020 10:33:06;26/05/2022 10:33:06;19.844.469/0001-35;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;ESTEFANE SILVA G BARBOSA EVENTOS;DANTAS RESTAURANTE;20.390.187/0001-94;MICROEMPRESA;05/06/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56304-440;PE;Petrolina;Centro;da Simpatia;11/10/2019 13:49:23;11/10/2021 13:49:23;20.390.187/0001-94;5611-2/01 - RESTAURANTES E SIMILARES;Empresário (Individual)
2020;3;SAVIO DE GODOY VASCONCELLOS;NA LADEIRA;20.712.680/0001-83;MICROEMPRESA;25/07/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;53020-170;PE;Ipojuca;Carmo;Treze de Maio;03/07/2020 11:47:07;03/07/2022 11:47:07;20.712.680/0001-83;5611-2/01 - RESTAURANTES E SIMILARES;Empresário Individual
2020;3;LOS IRMAOS BARRETO LTDA;GRATIN;20.764.915/0001-80;MICROEMPRESA;04/08/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;55590-000;PE;Ipojuca; - ;rua das piscinas naturais;11/05/2020 10:13:01;11/05/2022 10:13:01;20.764.915/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Sociedade Empresária Limitada
2020;3;DIEGO PINHEIRO BARBOSA DE CARVALHO;Tunas clube;21.027.338/0001-07;MICROEMPRESA;12/09/2014;Em Operação;Restaurante, Cafeteria, Bar e Similares;56912-550;PE;Serra Talhada;AABB;Custódio Conrrado de Lorena e Sá;05/02/2020 10:21:41;05/02/2022 10:21:41;21.027.338/0001-07;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Empresário (Individual)
